,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_DATE,valid_end_DATE,invalid_reason
23157,44828048,"Effusion of joint, hand",Condition,ICD9CM,5-dig billing code,,719.04,1970-01-01,2099-12-31,
23158,44832646,"Effusion of joint, pelvic region and thigh",Condition,ICD9CM,5-dig billing code,,719.05,1970-01-01,2099-12-31,
23159,44826885,"Effusion of joint, lower leg",Condition,ICD9CM,5-dig billing code,,719.06,1970-01-01,2099-12-31,
23160,44830343,"Effusion of joint, ankle and foot",Condition,ICD9CM,5-dig billing code,,719.07,1970-01-01,2099-12-31,
23161,44834998,"Effusion of joint, other specified sites",Condition,ICD9CM,5-dig billing code,,719.08,1970-01-01,2099-12-31,
23162,44833831,"Effusion of joint, multiple sites",Condition,ICD9CM,5-dig billing code,,719.09,1970-01-01,2099-12-31,
23163,44825697,"Hemarthrosis, site unspecified",Condition,ICD9CM,5-dig billing code,,719.10,1970-01-01,2099-12-31,
23164,44832647,"Hemarthrosis, shoulder region",Condition,ICD9CM,5-dig billing code,,719.11,1970-01-01,2099-12-31,
23165,44822208,"Hemarthrosis, upper arm",Condition,ICD9CM,5-dig billing code,,719.12,1970-01-01,2099-12-31,
23166,44836190,"Hemarthrosis, forearm",Condition,ICD9CM,5-dig billing code,,719.13,1970-01-01,2099-12-31,
23167,44837347,"Hemarthrosis, hand",Condition,ICD9CM,5-dig billing code,,719.14,1970-01-01,2099-12-31,
23168,44825698,"Hemarthrosis, pelvic region and thigh",Condition,ICD9CM,5-dig billing code,,719.15,1970-01-01,2099-12-31,
23169,44833832,"Hemarthrosis, lower leg",Condition,ICD9CM,5-dig billing code,,719.16,1970-01-01,2099-12-31,
23170,44831505,"Hemarthrosis, ankle and foot",Condition,ICD9CM,5-dig billing code,,719.17,1970-01-01,2099-12-31,
23171,44825699,"Hemarthrosis, other specified sites",Condition,ICD9CM,5-dig billing code,,719.18,1970-01-01,2099-12-31,
23172,44837348,"Hemarthrosis, multiple sites",Condition,ICD9CM,5-dig billing code,,719.19,1970-01-01,2099-12-31,
23173,44828049,"Villonodular synovitis, site unspecified",Condition,ICD9CM,5-dig billing code,,719.20,1970-01-01,2099-12-31,
23174,44833833,"Villonodular synovitis, shoulder region",Condition,ICD9CM,5-dig billing code,,719.21,1970-01-01,2099-12-31,
23175,44829213,"Villonodular synovitis, upper arm",Condition,ICD9CM,5-dig billing code,,719.22,1970-01-01,2099-12-31,
23176,44819964,"Villonodular synovitis, forearm",Condition,ICD9CM,5-dig billing code,,719.23,1970-01-01,2099-12-31,
23177,44832648,"Villonodular synovitis, hand",Condition,ICD9CM,5-dig billing code,,719.24,1970-01-01,2099-12-31,
23178,44837349,"Villonodular synovitis, pelvic region and thigh",Condition,ICD9CM,5-dig billing code,,719.25,1970-01-01,2099-12-31,
23179,44829214,"Villonodular synovitis, lower leg",Condition,ICD9CM,5-dig billing code,,719.26,1970-01-01,2099-12-31,
23180,44824511,"Villonodular synovitis, ankle and foot",Condition,ICD9CM,5-dig billing code,,719.27,1970-01-01,2099-12-31,
23181,44836191,"Villonodular synovitis, other specified sites",Condition,ICD9CM,5-dig billing code,,719.28,1970-01-01,2099-12-31,
23182,44833834,"Villonodular synovitis, multiple sites",Condition,ICD9CM,5-dig billing code,,719.29,1970-01-01,2099-12-31,
23183,44822209,"Palindromic rheumatism, site unspecified",Condition,ICD9CM,5-dig billing code,,719.30,1970-01-01,2099-12-31,
23184,44830345,"Palindromic rheumatism, shoulder region",Condition,ICD9CM,5-dig billing code,,719.31,1970-01-01,2099-12-31,
23185,44819965,"Palindromic rheumatism, upper arm",Condition,ICD9CM,5-dig billing code,,719.32,1970-01-01,2099-12-31,
23186,44832649,"Palindromic rheumatism, forearm",Condition,ICD9CM,5-dig billing code,,719.33,1970-01-01,2099-12-31,
23187,44819966,"Palindromic rheumatism, hand",Condition,ICD9CM,5-dig billing code,,719.34,1970-01-01,2099-12-31,
23188,44832650,"Palindromic rheumatism, pelvic region and thigh",Condition,ICD9CM,5-dig billing code,,719.35,1970-01-01,2099-12-31,
23189,44824512,"Palindromic rheumatism, lower leg",Condition,ICD9CM,5-dig billing code,,719.36,1970-01-01,2099-12-31,
23190,44832651,"Palindromic rheumatism, ankle and foot",Condition,ICD9CM,5-dig billing code,,719.37,1970-01-01,2099-12-31,
23191,44829215,"Palindromic rheumatism, other specified sites",Condition,ICD9CM,5-dig billing code,,719.38,1970-01-01,2099-12-31,
23192,44825700,"Palindromic rheumatism, multiple sites",Condition,ICD9CM,5-dig billing code,,719.39,1970-01-01,2099-12-31,
23193,44821143,"Pain in joint, site unspecified",Condition,ICD9CM,5-dig billing code,,719.40,1970-01-01,2099-12-31,
23194,44828050,"Pain in joint, shoulder region",Condition,ICD9CM,5-dig billing code,,719.41,1970-01-01,2099-12-31,
23195,44822210,"Pain in joint, upper arm",Condition,ICD9CM,5-dig billing code,,719.42,1970-01-01,2099-12-31,
23196,44826887,"Pain in joint, forearm",Condition,ICD9CM,5-dig billing code,,719.43,1970-01-01,2099-12-31,
23197,44829216,"Pain in joint, hand",Condition,ICD9CM,5-dig billing code,,719.44,1970-01-01,2099-12-31,
23198,44821144,"Pain in joint, pelvic region and thigh",Condition,ICD9CM,5-dig billing code,,719.45,1970-01-01,2099-12-31,
23199,44831507,"Pain in joint, lower leg",Condition,ICD9CM,5-dig billing code,,719.46,1970-01-01,2099-12-31,
23200,44825701,"Pain in joint, ankle and foot",Condition,ICD9CM,5-dig billing code,,719.47,1970-01-01,2099-12-31,
23201,44833835,"Pain in joint, other specified sites",Condition,ICD9CM,5-dig billing code,,719.48,1970-01-01,2099-12-31,
23202,44837350,"Pain in joint, multiple sites",Condition,ICD9CM,5-dig billing code,,719.49,1970-01-01,2099-12-31,
23203,44819967,"Stiffness of joint, not elsewhere classified, site unspecified",Condition,ICD9CM,5-dig billing code,,719.50,1970-01-01,2099-12-31,
23204,44837351,"Stiffness of joint, not elsewhere classified, shoulder region",Condition,ICD9CM,5-dig billing code,,719.51,1970-01-01,2099-12-31,
23205,44836192,"Stiffness of joint, not elsewhere classified, upper arm",Condition,ICD9CM,5-dig billing code,,719.52,1970-01-01,2099-12-31,
23206,44828051,"Stiffness of joint, not elsewhere classified, forearm",Condition,ICD9CM,5-dig billing code,,719.53,1970-01-01,2099-12-31,
23207,44834999,"Stiffness of joint, not elsewhere classified, hand",Condition,ICD9CM,5-dig billing code,,719.54,1970-01-01,2099-12-31,
23208,44835000,"Stiffness of joint, not elsewhere classified, pelvic region and thigh",Condition,ICD9CM,5-dig billing code,,719.55,1970-01-01,2099-12-31,
23209,44825702,"Stiffness of joint, not elsewhere classified, lower leg",Condition,ICD9CM,5-dig billing code,,719.56,1970-01-01,2099-12-31,
23210,44832652,"Stiffness of joint, not elsewhere classified, ankle and foot",Condition,ICD9CM,5-dig billing code,,719.57,1970-01-01,2099-12-31,
23211,44822211,"Stiffness of joint, not elsewhere classified, other specified sites",Condition,ICD9CM,5-dig billing code,,719.58,1970-01-01,2099-12-31,
23212,44822212,"Stiffness of joint, not elsewhere classified, multiple sites",Condition,ICD9CM,5-dig billing code,,719.59,1970-01-01,2099-12-31,
23213,44836193,"Other symptoms referable to joint, site unspecified",Condition,ICD9CM,5-dig billing code,,719.60,1970-01-01,2099-12-31,
23214,44831508,"Other symptoms referable to joint, shoulder region",Condition,ICD9CM,5-dig billing code,,719.61,1970-01-01,2099-12-31,
23215,44831509,"Other symptoms referable to joint, upper arm",Condition,ICD9CM,5-dig billing code,,719.62,1970-01-01,2099-12-31,
23216,44831510,"Other symptoms referable to joint, forearm",Condition,ICD9CM,5-dig billing code,,719.63,1970-01-01,2099-12-31,
23217,44836194,"Other symptoms referable to joint, hand",Condition,ICD9CM,5-dig billing code,,719.64,1970-01-01,2099-12-31,
23218,44821145,"Other symptoms referable to joint, pelvic region and thigh",Condition,ICD9CM,5-dig billing code,,719.65,1970-01-01,2099-12-31,
23219,44837353,"Other symptoms referable to joint, lower leg",Condition,ICD9CM,5-dig billing code,,719.66,1970-01-01,2099-12-31,
23220,44833837,"Other symptoms referable to joint, ankle and foot",Condition,ICD9CM,5-dig billing code,,719.67,1970-01-01,2099-12-31,
23221,44830346,"Other symptoms referable to joint, other specified sites",Condition,ICD9CM,5-dig billing code,,719.68,1970-01-01,2099-12-31,
23222,44832653,"Other symptoms referable to joint, multiple sites",Condition,ICD9CM,5-dig billing code,,719.69,1970-01-01,2099-12-31,
23223,44826888,"Other specified disorders of joint, site unspecified",Condition,ICD9CM,5-dig billing code,,719.80,1970-01-01,2099-12-31,
23224,44824513,"Other specified disorders of joint, shoulder region",Condition,ICD9CM,5-dig billing code,,719.81,1970-01-01,2099-12-31,
23225,44826889,"Other specified disorders of joint, upper arm",Condition,ICD9CM,5-dig billing code,,719.82,1970-01-01,2099-12-31,
23226,44830347,"Other specified disorders of joint, forearm",Condition,ICD9CM,5-dig billing code,,719.83,1970-01-01,2099-12-31,
23227,44824514,"Other specified disorders of joint, hand",Condition,ICD9CM,5-dig billing code,,719.84,1970-01-01,2099-12-31,
23228,44825703,"Other specified disorders of joint, pelvic region and thigh",Condition,ICD9CM,5-dig billing code,,719.85,1970-01-01,2099-12-31,
23229,44823362,"Other specified disorders of joint, lower leg",Condition,ICD9CM,5-dig billing code,,719.86,1970-01-01,2099-12-31,
23230,44828052,"Other specified disorders of joint, ankle and foot",Condition,ICD9CM,5-dig billing code,,719.87,1970-01-01,2099-12-31,
23231,44822213,"Other specified disorders of joint, other specified sites",Condition,ICD9CM,5-dig billing code,,719.88,1970-01-01,2099-12-31,
23232,44830348,"Other specified disorders of joint, multiple sites",Condition,ICD9CM,5-dig billing code,,719.89,1970-01-01,2099-12-31,
23233,44833838,"Unspecified disorder of joint, site unspecified",Condition,ICD9CM,5-dig billing code,,719.90,1970-01-01,2099-12-31,
23234,44828053,"Unspecified disorder of joint, shoulder region",Condition,ICD9CM,5-dig billing code,,719.91,1970-01-01,2099-12-31,
23235,44836195,"Unspecified disorder of joint, upper arm",Condition,ICD9CM,5-dig billing code,,719.92,1970-01-01,2099-12-31,
23236,44832654,"Unspecified disorder of joint, forearm",Condition,ICD9CM,5-dig billing code,,719.93,1970-01-01,2099-12-31,
23237,44835002,"Unspecified disorder of joint, hand",Condition,ICD9CM,5-dig billing code,,719.94,1970-01-01,2099-12-31,
23238,44826890,"Unspecified disorder of joint, pelvic region and thigh",Condition,ICD9CM,5-dig billing code,,719.95,1970-01-01,2099-12-31,
23239,44835003,"Unspecified disorder of joint, lower leg",Condition,ICD9CM,5-dig billing code,,719.96,1970-01-01,2099-12-31,
23240,44824515,"Unspecified disorder of joint, ankle and foot",Condition,ICD9CM,5-dig billing code,,719.97,1970-01-01,2099-12-31,
23241,44831512,"Unspecified disorder of joint, other specified sites",Condition,ICD9CM,5-dig billing code,,719.98,1970-01-01,2099-12-31,
23242,44832655,Inflammatory spondylopathies in diseases classified elsewhere,Condition,ICD9CM,5-dig billing code,,720.81,1970-01-01,2099-12-31,
23243,44825704,Other inflammatory spondylopathies,Condition,ICD9CM,5-dig billing code,,720.89,1970-01-01,2099-12-31,
23244,44825705,"Spondylosis with myelopathy, thoracic region",Condition,ICD9CM,5-dig billing code,,721.41,1970-01-01,2099-12-31,
23245,44833840,"Spondylosis with myelopathy, lumbar region",Condition,ICD9CM,5-dig billing code,,721.42,1970-01-01,2099-12-31,
23246,44828056,"Spondylosis of unspecified site, without mention of myelopathy",Condition,ICD9CM,5-dig billing code,,721.90,1970-01-01,2099-12-31,
23247,44833844,"Spondylosis of unspecified site, with myelopathy",Condition,ICD9CM,5-dig billing code,,721.91,1970-01-01,2099-12-31,
23248,44832656,Displacement of lumbar intervertebral disc without myelopathy,Condition,ICD9CM,5-dig billing code,,722.10,1970-01-01,2099-12-31,
23249,44832657,Displacement of thoracic intervertebral disc without myelopathy,Condition,ICD9CM,5-dig billing code,,722.11,1970-01-01,2099-12-31,
23250,44836198,"Schmorl's nodes, unspecified region",Condition,ICD9CM,5-dig billing code,,722.30,1970-01-01,2099-12-31,
23251,44823364,"Schmorl's nodes, thoracic region",Condition,ICD9CM,5-dig billing code,,722.31,1970-01-01,2099-12-31,
23252,44836199,"Schmorl's nodes, lumbar region",Condition,ICD9CM,5-dig billing code,,722.32,1970-01-01,2099-12-31,
23253,44819971,"Schmorl's nodes, other region",Condition,ICD9CM,5-dig billing code,,722.39,1970-01-01,2099-12-31,
23254,44822214,Degeneration of thoracic or thoracolumbar intervertebral disc,Condition,ICD9CM,5-dig billing code,,722.51,1970-01-01,2099-12-31,
23255,44832658,Degeneration of lumbar or lumbosacral intervertebral disc,Condition,ICD9CM,5-dig billing code,,722.52,1970-01-01,2099-12-31,
23256,44831515,"Intervertebral disc disorder with myelopathy, unspecified region",Condition,ICD9CM,5-dig billing code,,722.70,1970-01-01,2099-12-31,
23257,44833845,"Intervertebral disc disorder with myelopathy, cervical region",Condition,ICD9CM,5-dig billing code,,722.71,1970-01-01,2099-12-31,
23258,44836200,"Intervertebral disc disorder with myelopathy, thoracic region",Condition,ICD9CM,5-dig billing code,,722.72,1970-01-01,2099-12-31,
23259,44819972,"Intervertebral disc disorder with myelopathy, lumbar region",Condition,ICD9CM,5-dig billing code,,722.73,1970-01-01,2099-12-31,
23260,44836201,"Postlaminectomy syndrome, unspecified region",Condition,ICD9CM,5-dig billing code,,722.80,1970-01-01,2099-12-31,
23261,44823365,"Postlaminectomy syndrome, cervical region",Condition,ICD9CM,5-dig billing code,,722.81,1970-01-01,2099-12-31,
23262,44825706,"Postlaminectomy syndrome, thoracic region",Condition,ICD9CM,5-dig billing code,,722.82,1970-01-01,2099-12-31,
23263,44823366,"Postlaminectomy syndrome, lumbar region",Condition,ICD9CM,5-dig billing code,,722.83,1970-01-01,2099-12-31,
23264,44826895,"Other and unspecified disc disorder, unspecified region",Condition,ICD9CM,5-dig billing code,,722.90,1970-01-01,2099-12-31,
23265,44822215,"Other and unspecified disc disorder, cervical region",Condition,ICD9CM,5-dig billing code,,722.91,1970-01-01,2099-12-31,
23266,44821149,"Other and unspecified disc disorder, thoracic region",Condition,ICD9CM,5-dig billing code,,722.92,1970-01-01,2099-12-31,
23267,44833846,"Other and unspecified disc disorder, lumbar region",Condition,ICD9CM,5-dig billing code,,722.93,1970-01-01,2099-12-31,
23268,44823368,"Spinal stenosis, unspecified region",Condition,ICD9CM,5-dig billing code,,724.00,1970-01-01,2099-12-31,
23269,44823369,"Spinal stenosis, thoracic region",Condition,ICD9CM,5-dig billing code,,724.01,1970-01-01,2099-12-31,
23270,44824521,"Spinal stenosis, lumbar region, without neurogenic claudication",Condition,ICD9CM,5-dig billing code,,724.02,1970-01-01,2099-12-31,
23271,44822218,"Spinal stenosis, lumbar region, with neurogenic claudication",Condition,ICD9CM,5-dig billing code,,724.03,2013-10-10,2099-12-31,
23272,44837359,"Spinal stenosis, other region",Condition,ICD9CM,5-dig billing code,,724.09,1970-01-01,2099-12-31,
23273,44822219,Unspecified disorder of coccyx,Condition,ICD9CM,5-dig billing code,,724.70,1970-01-01,2099-12-31,
23274,44835006,Hypermobility of coccyx,Condition,ICD9CM,5-dig billing code,,724.71,1970-01-01,2099-12-31,
23275,44819974,Other disorders of coccyx,Condition,ICD9CM,5-dig billing code,,724.79,1970-01-01,2099-12-31,
23276,44823370,"Disorders of bursae and tendons in shoulder region, unspecified",Condition,ICD9CM,5-dig billing code,,726.10,1970-01-01,2099-12-31,
23277,44830351,Calcifying tendinitis of shoulder,Condition,ICD9CM,5-dig billing code,,726.11,1970-01-01,2099-12-31,
23278,44825711,Bicipital tenosynovitis,Condition,ICD9CM,5-dig billing code,,726.12,1970-01-01,2099-12-31,
23279,44822220,Other specified disorders of bursae and tendons in shoulder region,Condition,ICD9CM,5-dig billing code,,726.19,1970-01-01,2099-12-31,
23280,44821154,"Enthesopathy of elbow, unspecified",Condition,ICD9CM,5-dig billing code,,726.30,1970-01-01,2099-12-31,
23281,44835007,Medial epicondylitis,Condition,ICD9CM,5-dig billing code,,726.31,1970-01-01,2099-12-31,
23282,44835008,Lateral epicondylitis,Condition,ICD9CM,5-dig billing code,,726.32,1970-01-01,2099-12-31,
23283,44833848,Olecranon bursitis,Condition,ICD9CM,5-dig billing code,,726.33,1970-01-01,2099-12-31,
23284,44836204,Other enthesopathy of elbow region,Condition,ICD9CM,5-dig billing code,,726.39,1970-01-01,2099-12-31,
23285,44822221,"Enthesopathy of knee, unspecified",Condition,ICD9CM,5-dig billing code,,726.60,1970-01-01,2099-12-31,
23286,44823372,Pes anserinus tendinitis or bursitis,Condition,ICD9CM,5-dig billing code,,726.61,1970-01-01,2099-12-31,
23287,44830352,Tibial collateral ligament bursitis,Condition,ICD9CM,5-dig billing code,,726.62,1970-01-01,2099-12-31,
23288,44823373,Fibular collateral ligament bursitis,Condition,ICD9CM,5-dig billing code,,726.63,1970-01-01,2099-12-31,
23289,44826897,Patellar tendinitis,Condition,ICD9CM,5-dig billing code,,726.64,1970-01-01,2099-12-31,
23290,44828060,Prepatellar bursitis,Condition,ICD9CM,5-dig billing code,,726.65,1970-01-01,2099-12-31,
23291,44833849,Other enthesopathy of knee,Condition,ICD9CM,5-dig billing code,,726.69,1970-01-01,2099-12-31,
23292,44831519,"Enthesopathy of ankle and tarsus, unspecified",Condition,ICD9CM,5-dig billing code,,726.70,1970-01-01,2099-12-31,
23293,44830353,Achilles bursitis or tendinitis,Condition,ICD9CM,5-dig billing code,,726.71,1970-01-01,2099-12-31,
23294,44837361,Tibialis tendinitis,Condition,ICD9CM,5-dig billing code,,726.72,1970-01-01,2099-12-31,
23295,44833851,Calcaneal spur,Condition,ICD9CM,5-dig billing code,,726.73,1970-01-01,2099-12-31,
23296,44824523,Other enthesopathy of ankle and tarsus,Condition,ICD9CM,5-dig billing code,,726.79,1970-01-01,2099-12-31,
23297,44837362,Enthesopathy of unspecified site,Condition,ICD9CM,5-dig billing code,,726.90,1970-01-01,2099-12-31,
23298,44837363,Exostosis of unspecified site,Condition,ICD9CM,5-dig billing code,,726.91,1970-01-01,2099-12-31,
23299,44828062,"Synovitis and tenosynovitis, unspecified",Condition,ICD9CM,5-dig billing code,,727.00,1970-01-01,2099-12-31,
23300,44835010,Synovitis and tenosynovitis in diseases classified elsewhere,Condition,ICD9CM,5-dig billing code,,727.01,1970-01-01,2099-12-31,
23301,44825712,Giant cell tumor of tendon sheath,Condition,ICD9CM,5-dig billing code,,727.02,1970-01-01,2099-12-31,
23302,44833852,Trigger finger (acquired),Condition,ICD9CM,5-dig billing code,,727.03,1970-01-01,2099-12-31,
23303,44832660,Radial styloid tenosynovitis,Condition,ICD9CM,5-dig billing code,,727.04,1970-01-01,2099-12-31,
23304,44836206,Other tenosynovitis of hand and wrist,Condition,ICD9CM,5-dig billing code,,727.05,1970-01-01,2099-12-31,
23305,44831520,Tenosynovitis of foot and ankle,Condition,ICD9CM,5-dig billing code,,727.06,1970-01-01,2099-12-31,
23306,44822222,Other synovitis and tenosynovitis,Condition,ICD9CM,5-dig billing code,,727.09,1970-01-01,2099-12-31,
23307,44837364,"Synovial cyst, unspecified",Condition,ICD9CM,5-dig billing code,,727.40,1970-01-01,2099-12-31,
23308,44824526,Ganglion of joint,Condition,ICD9CM,5-dig billing code,,727.41,1970-01-01,2099-12-31,
23309,44831521,Ganglion of tendon sheath,Condition,ICD9CM,5-dig billing code,,727.42,1970-01-01,2099-12-31,
23310,44826899,"Ganglion, unspecified",Condition,ICD9CM,5-dig billing code,,727.43,1970-01-01,2099-12-31,
23311,44833854,"Other ganglion and cyst of synovium, tendon, and bursa",Condition,ICD9CM,5-dig billing code,,727.49,1970-01-01,2099-12-31,
23312,44829221,"Rupture of synovium, unspecified",Condition,ICD9CM,5-dig billing code,,727.50,1970-01-01,2099-12-31,
23313,44837365,Synovial cyst of popliteal space,Condition,ICD9CM,5-dig billing code,,727.51,1970-01-01,2099-12-31,
23314,44832661,Other rupture of synovium,Condition,ICD9CM,5-dig billing code,,727.59,1970-01-01,2099-12-31,
23315,44833855,Nontraumatic rupture of unspecified tendon,Condition,ICD9CM,5-dig billing code,,727.60,1970-01-01,2099-12-31,
23316,44828064,Complete rupture of rotator cuff,Condition,ICD9CM,5-dig billing code,,727.61,1970-01-01,2099-12-31,
23317,44822223,Nontraumatic rupture of tendons of biceps (long head),Condition,ICD9CM,5-dig billing code,,727.62,1970-01-01,2099-12-31,
23318,44829222,Nontraumatic rupture of extensor tendons of hand and wrist,Condition,ICD9CM,5-dig billing code,,727.63,1970-01-01,2099-12-31,
23319,44832662,Nontraumatic rupture of flexor tendons of hand and wrist,Condition,ICD9CM,5-dig billing code,,727.64,1970-01-01,2099-12-31,
23320,44831522,Nontraumatic rupture of quadriceps tendon,Condition,ICD9CM,5-dig billing code,,727.65,1970-01-01,2099-12-31,
23321,44835011,Nontraumatic rupture of patellar tendon,Condition,ICD9CM,5-dig billing code,,727.66,1970-01-01,2099-12-31,
23322,44825713,Nontraumatic rupture of achilles tendon,Condition,ICD9CM,5-dig billing code,,727.67,1970-01-01,2099-12-31,
23323,44836208,Nontraumatic rupture of other tendons of foot and ankle,Condition,ICD9CM,5-dig billing code,,727.68,1970-01-01,2099-12-31,
23324,44837366,Nontraumatic rupture of other tendon,Condition,ICD9CM,5-dig billing code,,727.69,1970-01-01,2099-12-31,
23325,44828065,Contracture of tendon (sheath),Condition,ICD9CM,5-dig billing code,,727.81,1970-01-01,2099-12-31,
23326,44826900,Calcium deposits in tendon and bursa,Condition,ICD9CM,5-dig billing code,,727.82,1970-01-01,2099-12-31,
23327,44828066,Plica syndrome,Condition,ICD9CM,5-dig billing code,,727.83,1970-01-01,2099-12-31,
23328,44837367,"Other disorders of synovium, tendon, and bursa",Condition,ICD9CM,5-dig billing code,,727.89,1970-01-01,2099-12-31,
23329,44831523,"Calcification and ossification, unspecified",Condition,ICD9CM,5-dig billing code,,728.10,1970-01-01,2099-12-31,
23330,44835012,Progressive myositis ossificans,Condition,ICD9CM,5-dig billing code,,728.11,1970-01-01,2099-12-31,
23331,44830355,Traumatic myositis ossificans,Condition,ICD9CM,5-dig billing code,,728.12,1970-01-01,2099-12-31,
23332,44821157,Postoperative heterotopic calcification,Condition,ICD9CM,5-dig billing code,,728.13,1970-01-01,2099-12-31,
23333,44835013,Other muscular calcification and ossification,Condition,ICD9CM,5-dig billing code,,728.19,1970-01-01,2099-12-31,
23334,44821158,Plantar fascial fibromatosis,Condition,ICD9CM,5-dig billing code,,728.71,1970-01-01,2099-12-31,
23335,44830356,"Other fibromatoses of muscle, ligament, and fascia",Condition,ICD9CM,5-dig billing code,,728.79,1970-01-01,2099-12-31,
23336,44822226,Interstitial myositis,Condition,ICD9CM,5-dig billing code,,728.81,1970-01-01,2099-12-31,
23337,44819977,Foreign body granuloma of muscle,Condition,ICD9CM,5-dig billing code,,728.82,1970-01-01,2099-12-31,
23338,44823375,"Rupture of muscle, nontraumatic",Condition,ICD9CM,5-dig billing code,,728.83,1970-01-01,2099-12-31,
23339,44825715,Diastasis of muscle,Condition,ICD9CM,5-dig billing code,,728.84,1970-01-01,2099-12-31,
23340,44836213,Spasm of muscle,Condition,ICD9CM,5-dig billing code,,728.85,1970-01-01,2099-12-31,
23341,44830357,Necrotizing fasciitis,Condition,ICD9CM,5-dig billing code,,728.86,1970-01-01,2099-12-31,
23342,44825716,Muscle weakness (generalized),Condition,ICD9CM,5-dig billing code,,728.87,1970-01-01,2099-12-31,
23343,44826901,Rhabdomyolysis,Condition,ICD9CM,5-dig billing code,,728.88,1970-01-01,2099-12-31,
23344,44835014,"Other disorders of muscle, ligament, and fascia",Condition,ICD9CM,5-dig billing code,,728.89,1970-01-01,2099-12-31,
23345,44825718,"Panniculitis, unspecified site",Condition,ICD9CM,5-dig billing code,,729.30,1970-01-01,2099-12-31,
23346,44829223,"Hypertrophy of fat pad, knee",Condition,ICD9CM,5-dig billing code,,729.31,1970-01-01,2099-12-31,
23347,44823376,"Panniculitis, other site",Condition,ICD9CM,5-dig billing code,,729.39,1970-01-01,2099-12-31,
23348,44825719,Nontraumatic compartment syndrome of upper extremity,Condition,ICD9CM,5-dig billing code,,729.71,1970-01-01,2099-12-31,
23349,44829225,Nontraumatic compartment syndrome of lower extremity,Condition,ICD9CM,5-dig billing code,,729.72,1970-01-01,2099-12-31,
23350,44835015,Nontraumatic compartment syndrome of abdomen,Condition,ICD9CM,5-dig billing code,,729.73,1970-01-01,2099-12-31,
23351,44831525,Nontraumatic compartment syndrome of other sites,Condition,ICD9CM,5-dig billing code,,729.79,1970-01-01,2099-12-31,
23352,44823377,Swelling of limb,Condition,ICD9CM,5-dig billing code,,729.81,1970-01-01,2099-12-31,
23353,44829226,Cramp of limb,Condition,ICD9CM,5-dig billing code,,729.82,1970-01-01,2099-12-31,
23354,44822229,Other musculoskeletal symptoms referable to limbs,Condition,ICD9CM,5-dig billing code,,729.89,1970-01-01,2099-12-31,
23355,44824528,"Disorders of soft tissue, unspecified",Condition,ICD9CM,5-dig billing code,,729.90,1970-01-01,2099-12-31,
23356,44826902,Post-traumatic seroma,Condition,ICD9CM,5-dig billing code,,729.91,1970-01-01,2099-12-31,
23357,44836215,Nontraumatic hematoma of soft tissue,Condition,ICD9CM,5-dig billing code,,729.92,1970-01-01,2099-12-31,
23358,44832663,Other disorders of soft tissue,Condition,ICD9CM,5-dig billing code,,729.99,1970-01-01,2099-12-31,
23359,44833856,"Acute osteomyelitis, site unspecified",Condition,ICD9CM,5-dig billing code,,730.00,1970-01-01,2099-12-31,
23360,44833857,"Acute osteomyelitis, shoulder region",Condition,ICD9CM,5-dig billing code,,730.01,1970-01-01,2099-12-31,
23361,44836216,"Acute osteomyelitis, upper arm",Condition,ICD9CM,5-dig billing code,,730.02,1970-01-01,2099-12-31,
23362,44836217,"Acute osteomyelitis, forearm",Condition,ICD9CM,5-dig billing code,,730.03,1970-01-01,2099-12-31,
23363,44828067,"Acute osteomyelitis, hand",Condition,ICD9CM,5-dig billing code,,730.04,1970-01-01,2099-12-31,
23364,44823379,"Acute osteomyelitis, pelvic region and thigh",Condition,ICD9CM,5-dig billing code,,730.05,1970-01-01,2099-12-31,
23365,44819979,"Acute osteomyelitis, lower leg",Condition,ICD9CM,5-dig billing code,,730.06,1970-01-01,2099-12-31,
23366,44824529,"Acute osteomyelitis, ankle and foot",Condition,ICD9CM,5-dig billing code,,730.07,1970-01-01,2099-12-31,
23367,44836218,"Acute osteomyelitis, other specified sites",Condition,ICD9CM,5-dig billing code,,730.08,1970-01-01,2099-12-31,
23368,44825721,"Acute osteomyelitis, multiple sites",Condition,ICD9CM,5-dig billing code,,730.09,1970-01-01,2099-12-31,
23369,44837370,"Chronic osteomyelitis, site unspecified",Condition,ICD9CM,5-dig billing code,,730.10,1970-01-01,2099-12-31,
23370,44825722,"Chronic osteomyelitis, shoulder region",Condition,ICD9CM,5-dig billing code,,730.11,1970-01-01,2099-12-31,
23371,44835016,"Chronic osteomyelitis, upper arm",Condition,ICD9CM,5-dig billing code,,730.12,1970-01-01,2099-12-31,
23372,44832665,"Chronic osteomyelitis, forearm",Condition,ICD9CM,5-dig billing code,,730.13,1970-01-01,2099-12-31,
23373,44833858,"Chronic osteomyelitis, hand",Condition,ICD9CM,5-dig billing code,,730.14,1970-01-01,2099-12-31,
23374,44825723,"Chronic osteomyelitis, pelvic region and thigh",Condition,ICD9CM,5-dig billing code,,730.15,1970-01-01,2099-12-31,
23375,44837371,"Chronic osteomyelitis, lower leg",Condition,ICD9CM,5-dig billing code,,730.16,1970-01-01,2099-12-31,
23376,44836219,"Chronic osteomyelitis, ankle and foot",Condition,ICD9CM,5-dig billing code,,730.17,1970-01-01,2099-12-31,
